dashboard_row_number,plant_id,plant_scientific_name,plant_common_name,insect_scientific_name,insect_common_name,insect_group,insect_order,insect_family,interaction_category,interaction_raw_term,plant_part,life_stage,use_label,evidence_grade,scope,source_layer,citation_text,source_urls_parsed,doi_parsed,uuid_or_record_id_parsed,first_url,verification_bucket,citation_status,github_action
40155,CAND3456,Polytaenia texana,,Polistes dorsalis,,Wasps & ants,Hymenoptera,Vespidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/209197386,https://www.inaturalist.org/observations/209197386,,,https://www.inaturalist.org/observations/209197386,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
40161,CAND3458,Pombalia verticillata,,Euptoieta claudia,,Butterflies & moths,Lepidoptera,Nymphalidae,Insect host / plant tissue use,eats,leaf/stem/seed/plant tissue,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/10482980 | https://www.inaturalist.org/observations/10790824 | https://www.inaturalist.org/observations/110527788 | https://www.inaturalist.org/observations/22391300 | https://www.inaturalist.org/observations/23499687,https://www.inaturalist.org/observations/10482980 | https://www.inaturalist.org/observations/10790824 | https://www.inaturalist.org/observations/110527788 | https://www.inaturalist.org/observations/22391300 | https://www.inaturalist.org/observations/23499687,,,https://www.inaturalist.org/observations/10482980,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
40162,CAND3458,Pombalia verticillata,,Euptoieta claudia,,Butterflies & moths,Lepidoptera,Nymphalidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/10482980 | https://www.inaturalist.org/observations/110527788,https://www.inaturalist.org/observations/10482980 | https://www.inaturalist.org/observations/110527788,,,https://www.inaturalist.org/observations/10482980,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
40163,CAND3458,Pombalia verticillata,,Euptoieta claudia,,Butterflies & moths,Lepidoptera,Nymphalidae,Pollinator / adult flower use,visits,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/10482980 | https://www.inaturalist.org/observations/110527788,https://www.inaturalist.org/observations/10482980 | https://www.inaturalist.org/observations/110527788,,,https://www.inaturalist.org/observations/10482980,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
40627,CAND3511,Prosopis,,Aphthargelia symphoricarpi,,True bugs,Hemiptera,Aphididae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,A - Hays/Central Texas record,San Antonio,Hays County Insect simplified.csv,https://www.mycoportal.org/portal/collections/individual/index.php?occid=959463 | https://www.mycoportal.org/portal/collections/individual/index.php?occid=959555,https://www.mycoportal.org/portal/collections/individual/index.php?occid=959463 | https://www.mycoportal.org/portal/collections/individual/index.php?occid=959555,,,https://www.mycoportal.org/portal/collections/individual/index.php?occid=959463,2_clickable_specimen_or_network_url,row-level clickable source present,keep row; citation retained in this table
40642,CAND3512,Prosopis glandulosa,,Chauliognathus scutellaris,,Beetles,Coleoptera,Cantharidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,A - Hays/Central Texas record,Camp Wood,Hays County Insect simplified.csv,https://ecdysis.org/collections/individual/index.php?occid=1319231,https://ecdysis.org/collections/individual/index.php?occid=1319231,,,https://ecdysis.org/collections/individual/index.php?occid=1319231,2_clickable_specimen_or_network_url,row-level clickable source present,keep row; citation retained in this table
40649,CAND3512,Prosopis glandulosa,,Eleodes goryi,,Beetles,Coleoptera,Tenebrionidae,Other direct plant use,interactsWith,unknown plant part,,Unknown direct use,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/17055092,https://www.inaturalist.org/observations/17055092,,,https://www.inaturalist.org/observations/17055092,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
40666,CAND3512,Prosopis glandulosa,,Lycia ypsilon,,Butterflies & moths,Lepidoptera,Geometridae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/207347652,https://www.inaturalist.org/observations/207347652,,,https://www.inaturalist.org/observations/207347652,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
40669,CAND3512,Prosopis glandulosa,,Strymon melinus,,Butterflies & moths,Lepidoptera,Lycaenidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/28526099,https://www.inaturalist.org/observations/28526099,,,https://www.inaturalist.org/observations/28526099,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
40671,CAND3512,Prosopis glandulosa,,Xerociris wilsonii,,Butterflies & moths,Lepidoptera,Noctuidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/135021216,https://www.inaturalist.org/observations/135021216,,,https://www.inaturalist.org/observations/135021216,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
40677,CAND3512,Prosopis glandulosa,,Perdita ashmeadi,,Native bees,Hymenoptera,Andrenidae,Other direct plant use,interactsWith,unknown plant part,,Unknown direct use,A - Hays/Central Texas record,"Del Rio, 16 mi SE",Hays County Insect simplified.csv,193638e9-1ed6-11e3-bfac-90b11c41863e | 1d606445-1ed6-11e3-bfac-90b11c41863e | 21a29d53-1ed6-11e3-bfac-90b11c41863e | 25050814-1ed6-11e3-bfac-90b11c41863e,,,193638e9-1ed6-11e3-bfac-90b11c41863e | 1d606445-1ed6-11e3-bfac-90b11c41863e | 21a29d53-1ed6-11e3-bfac-90b11c41863e | 25050814-1ed6-11e3-bfac-90b11c41863e,,4_uuid_record_id_no_clickable_url,UUID/specimen identifier present; clickable URL recovery needed,keep row but flag for source recovery review
40703,CAND3512,Prosopis glandulosa,,Aphthargelia symphoricarpi,,True bugs,Hemiptera,Aphididae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,A - Hays/Central Texas record,,Hays County Insect simplified.csv,https://www.mycoportal.org/portal/collections/individual/index.php?occid=2886491 | https://www.mycoportal.org/portal/collections/individual/index.php?occid=959575 | https://www.mycoportal.org/portal/collections/individual/index.php?occid=959576 | https://www.mycoportal.org/portal/collections/individual/index.php?occid=959577 | https://www.mycoportal.org/portal/collections/individual/index.php?occid=959580,https://www.mycoportal.org/portal/collections/individual/index.php?occid=2886491 | https://www.mycoportal.org/portal/collections/individual/index.php?occid=959575 | https://www.mycoportal.org/portal/collections/individual/index.php?occid=959576 | https://www.mycoportal.org/portal/collections/individual/index.php?occid=959577 | https://www.mycoportal.org/portal/collections/individual/index.php?occid=959580,,,https://www.mycoportal.org/portal/collections/individual/index.php?occid=2886491,2_clickable_specimen_or_network_url,row-level clickable source present,keep row; citation retained in this table
40705,CAND3512,Prosopis glandulosa,,Vanduzea segmentata,,True bugs,Hemiptera,Membracidae,Other direct plant use,interactsWith,unknown plant part,,Unknown direct use,A - Hays/Central Texas record,Victoria,Hays County Insect simplified.csv,"Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: 2016-03-08. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115",http://tcn.amnh.org/,,,http://tcn.amnh.org/.,2_clickable_specimen_or_network_url,row-level clickable source present,keep row; citation retained in this table
40713,CAND3513,Prosopis glandulosa var. glandulosa,,Apidae,,Native bees,Hymenoptera,Apidae,Other direct plant use,interactsWith,unknown plant part,,Unknown direct use,A - Hays/Central Texas record,"TTU Center, Junction",Hays County Insect simplified.csv,https://ecdysis.org/collections/individual/index.php?occid=1348052,https://ecdysis.org/collections/individual/index.php?occid=1348052,,,https://ecdysis.org/collections/individual/index.php?occid=1348052,2_clickable_specimen_or_network_url,row-level clickable source present,keep row; citation retained in this table
40725,CAND3513,Prosopis glandulosa var. glandulosa,,Aphthargelia symphoricarpi,,True bugs,Hemiptera,Aphididae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,A - Hays/Central Texas record,San Angelo,Hays County Insect simplified.csv,https://www.mycoportal.org/portal/collections/individual/index.php?occid=959459 | https://www.mycoportal.org/portal/collections/individual/index.php?occid=959462 | https://www.mycoportal.org/portal/collections/individual/index.php?occid=959588 | https://www.mycoportal.org/portal/collections/individual/index.php?occid=959595 | https://www.mycoportal.org/portal/collections/individual/index.php?occid=959613,https://www.mycoportal.org/portal/collections/individual/index.php?occid=959459 | https://www.mycoportal.org/portal/collections/individual/index.php?occid=959462 | https://www.mycoportal.org/portal/collections/individual/index.php?occid=959588 | https://www.mycoportal.org/portal/collections/individual/index.php?occid=959595 | https://www.mycoportal.org/portal/collections/individual/index.php?occid=959613,,,https://www.mycoportal.org/portal/collections/individual/index.php?occid=959459,2_clickable_specimen_or_network_url,row-level clickable source present,keep row; citation retained in this table
40765,CAND3522,Prunus,,Danaus plexippus,,Butterflies & moths,Lepidoptera,Nymphalidae,Other direct plant use,interactsWith,unknown plant part,,Unknown direct use,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/39821911,https://www.inaturalist.org/observations/39821911,,,https://www.inaturalist.org/observations/39821911,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
40766,CAND3522,Prunus,,Danaus plexippus,,Butterflies & moths,Lepidoptera,Nymphalidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/39509639 | https://www.inaturalist.org/observations/39821911 | https://www.inaturalist.org/observations/39902276,https://www.inaturalist.org/observations/39509639 | https://www.inaturalist.org/observations/39821911 | https://www.inaturalist.org/observations/39902276,,,https://www.inaturalist.org/observations/39509639,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
40847,CAND3547,Prunus persica,,Megalopyge opercularis,,Butterflies & moths,Lepidoptera,Megalopygidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/138785849,https://www.inaturalist.org/observations/138785849,,,https://www.inaturalist.org/observations/138785849,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
40876,CAND3550,Prunus rivularis,,Danaus plexippus,,Butterflies & moths,Lepidoptera,Nymphalidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/21652454,https://www.inaturalist.org/observations/21652454,,,https://www.inaturalist.org/observations/21652454,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
40878,CAND3550,Prunus rivularis,,Hylephila phyleus,,Butterflies & moths,Lepidoptera,Hesperiidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/10333837,https://www.inaturalist.org/observations/10333837,,,https://www.inaturalist.org/observations/10333837,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
40884,CAND3550,Prunus rivularis,,Strymon melinus,,Butterflies & moths,Lepidoptera,Lycaenidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/21095031,https://www.inaturalist.org/observations/21095031,,,https://www.inaturalist.org/observations/21095031,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
40886,CAND3550,Prunus rivularis,,Vanessa atalanta,,Butterflies & moths,Lepidoptera,Nymphalidae,Pollinator / adult flower use,visitsFlowersOf,flower/nectar/pollen,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/10316462 | https://www.inaturalist.org/observations/21220537,https://www.inaturalist.org/observations/10316462 | https://www.inaturalist.org/observations/21220537,,,https://www.inaturalist.org/observations/10316462,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
40931,CAND3568,Pseudognaphalium obtusifolium,,Vanessa virginiensis,,Butterflies & moths,Lepidoptera,Nymphalidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/83860793,https://www.inaturalist.org/observations/83860793,,,https://www.inaturalist.org/observations/83860793,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
41097,CAND3603,Ptilimnium nuttallii,,Hylaeus modestus,,Native bees,Hymenoptera,Colletidae,Other direct plant use,interactsWith,unknown plant part,,Unknown direct use,A - Hays/Central Texas record,Goliad,Hays County Insect simplified.csv,22bd2af8-1ed6-11e3-bfac-90b11c41863e | 44c00abc-1ed6-11e3-bfac-90b11c41863e | 44c00d4a-1ed6-11e3-bfac-90b11c41863e | 44c00fce-1ed6-11e3-bfac-90b11c41863e | 44c01255-1ed6-11e3-bfac-90b11c41863e,,,22bd2af8-1ed6-11e3-bfac-90b11c41863e | 44c00abc-1ed6-11e3-bfac-90b11c41863e | 44c00d4a-1ed6-11e3-bfac-90b11c41863e | 44c00fce-1ed6-11e3-bfac-90b11c41863e | 44c01255-1ed6-11e3-bfac-90b11c41863e,,4_uuid_record_id_no_clickable_url,UUID/specimen identifier present; clickable URL recovery needed,keep row but flag for source recovery review
41179,CAND3621,Pyrrhopappus,,Schinia mitis,,Butterflies & moths,Lepidoptera,Noctuidae,Insect host / plant tissue use,eats,leaf/stem/seed/plant tissue,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/201178566 | https://www.inaturalist.org/observations/202838739,https://www.inaturalist.org/observations/201178566 | https://www.inaturalist.org/observations/202838739,,,https://www.inaturalist.org/observations/201178566,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
41186,CAND3621,Pyrrhopappus,,Bombus pensylvanicus,,Native bees,Hymenoptera,Apidae,Other direct plant use,interactsWith,unknown plant part,,Unknown direct use,A - Hays/Central Texas record,"Giddings, 9 mi W",Hays County Insect simplified.csv,1facffd0-1ed6-11e3-bfac-90b11c41863e,,,1facffd0-1ed6-11e3-bfac-90b11c41863e,,4_uuid_record_id_no_clickable_url,UUID/specimen identifier present; clickable URL recovery needed,keep row but flag for source recovery review
41351,CAND3636,Quercus,,Hemileuca grotei,,Butterflies & moths,Lepidoptera,Saturniidae,Other direct plant use,interactsWith,unknown plant part,,Unknown direct use,B - regional source-backed,,Hays County Insect simplified.csv,https://ecdysis.org/collections/individual/index.php?occid=2716012 | https://ecdysis.org/collections/individual/index.php?occid=2716013 | https://ecdysis.org/collections/individual/index.php?occid=2716014 | https://scan-bugs.org:443/portal/collections/individual/index.php?occid=30135617 | https://scan-bugs.org:443/portal/collections/individual/index.php?occid=30135619,https://ecdysis.org/collections/individual/index.php?occid=2716012 | https://ecdysis.org/collections/individual/index.php?occid=2716013 | https://ecdysis.org/collections/individual/index.php?occid=2716014 | https://scan-bugs.org:443/portal/collections/individual/index.php?occid=30135617 | https://scan-bugs.org:443/portal/collections/individual/index.php?occid=30135619,,,https://ecdysis.org/collections/individual/index.php?occid=2716012,2_clickable_specimen_or_network_url,row-level clickable source present,keep row; citation retained in this table
41356,CAND3636,Quercus,,Polystepha pilulae,,Flower flies & other flies,Diptera,Cecidomyiidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/34166876,https://www.inaturalist.org/observations/34166876,,,https://www.inaturalist.org/observations/34166876,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
41360,CAND3636,Quercus,,Amphibolips confluenta,,Wasps & ants,Hymenoptera,Cynipidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/110310356 | https://www.inaturalist.org/observations/78737645,https://www.inaturalist.org/observations/110310356 | https://www.inaturalist.org/observations/78737645,,,https://www.inaturalist.org/observations/110310356,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
41361,CAND3636,Quercus,,Andricus lustrans,,Wasps & ants,Hymenoptera,Cynipidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/190368461,https://www.inaturalist.org/observations/190368461,,,https://www.inaturalist.org/observations/190368461,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
41362,CAND3636,Quercus,,Andricus quercusfoliatus,,Wasps & ants,Hymenoptera,Cynipidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/26173356,https://www.inaturalist.org/observations/26173356,,,https://www.inaturalist.org/observations/26173356,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
41363,CAND3636,Quercus,,Belonocnema kinseyi,,Wasps & ants,Hymenoptera,Cynipidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/144079232 | https://www.inaturalist.org/observations/36860698 | https://www.inaturalist.org/observations/5856341 | https://www.inaturalist.org/observations/63599054 | https://www.inaturalist.org/observations/72101849,https://www.inaturalist.org/observations/144079232 | https://www.inaturalist.org/observations/36860698 | https://www.inaturalist.org/observations/5856341 | https://www.inaturalist.org/observations/63599054 | https://www.inaturalist.org/observations/72101849,,,https://www.inaturalist.org/observations/144079232,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
41364,CAND3636,Quercus,,Belonocnema kinseyi,,Wasps & ants,Hymenoptera,Cynipidae,Other direct plant use,interactsWith,unknown plant part,,Unknown direct use,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/133679123,https://www.inaturalist.org/observations/133679123,,,https://www.inaturalist.org/observations/133679123,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
41365,CAND3636,Quercus,,Callirhytis quercusbatatoides,,Wasps & ants,Hymenoptera,Cynipidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/147971208 | https://www.inaturalist.org/observations/36874534 | https://www.inaturalist.org/observations/68745612,https://www.inaturalist.org/observations/147971208 | https://www.inaturalist.org/observations/36874534 | https://www.inaturalist.org/observations/68745612,,,https://www.inaturalist.org/observations/147971208,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
41368,CAND3636,Quercus,,Disholcaspis cinerosa,,Wasps & ants,Hymenoptera,Cynipidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/141118529 | https://www.inaturalist.org/observations/181234115 | https://www.inaturalist.org/observations/204473787 | https://www.inaturalist.org/observations/204735332 | https://www.inaturalist.org/observations/36860695,https://www.inaturalist.org/observations/141118529 | https://www.inaturalist.org/observations/181234115 | https://www.inaturalist.org/observations/204473787 | https://www.inaturalist.org/observations/204735332 | https://www.inaturalist.org/observations/36860695,,,https://www.inaturalist.org/observations/141118529,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
41369,CAND3636,Quercus,,Disholcaspis spongiosa,,Wasps & ants,Hymenoptera,Cynipidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/11270572 | https://www.inaturalist.org/observations/18429446 | https://www.inaturalist.org/observations/5397756 | https://www.inaturalist.org/observations/5401654,https://www.inaturalist.org/observations/11270572 | https://www.inaturalist.org/observations/18429446 | https://www.inaturalist.org/observations/5397756 | https://www.inaturalist.org/observations/5401654,,,https://www.inaturalist.org/observations/11270572,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
42662,CAND3699,Quercus ilex,,Stigmella saginella,,Butterflies & moths,Lepidoptera,Nepticulidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/213337211,https://www.inaturalist.org/observations/213337211,,,https://www.inaturalist.org/observations/213337211,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
42670,CAND3699,Quercus ilex,,Andricus lustrans,,Wasps & ants,Hymenoptera,Cynipidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/133285806 | https://www.inaturalist.org/observations/136319832 | https://www.inaturalist.org/observations/139401845 | https://www.inaturalist.org/observations/248198023,https://www.inaturalist.org/observations/133285806 | https://www.inaturalist.org/observations/136319832 | https://www.inaturalist.org/observations/139401845 | https://www.inaturalist.org/observations/248198023,,,https://www.inaturalist.org/observations/133285806,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
42671,CAND3699,Quercus ilex,,Andricus lustrans,,Wasps & ants,Hymenoptera,Cynipidae,Other direct plant use,interactsWith,unknown plant part,,Unknown direct use,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/136319832,https://www.inaturalist.org/observations/136319832,,,https://www.inaturalist.org/observations/136319832,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
42672,CAND3699,Quercus ilex,,Disholcaspis pruniformis,,Wasps & ants,Hymenoptera,Cynipidae,Insect host / plant tissue use,eats,leaf/stem/seed/plant tissue,,Food,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/150634891,https://www.inaturalist.org/observations/150634891,,,https://www.inaturalist.org/observations/150634891,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
42673,CAND3699,Quercus ilex,,Druon pattoni,,Wasps & ants,Hymenoptera,Cynipidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/139401846 | https://www.inaturalist.org/observations/141476274,https://www.inaturalist.org/observations/139401846 | https://www.inaturalist.org/observations/141476274,,,https://www.inaturalist.org/observations/139401846,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
43069,CAND3717,Quercus lyrata,,Orthoperus,,Beetles,Coleoptera,Corylophidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,A - Hays/Central Texas record,Rockdale,Hays County Insect simplified.csv,https://www.mycoportal.org/portal/collections/individual/index.php?occid=1369521,https://www.mycoportal.org/portal/collections/individual/index.php?occid=1369521,,,https://www.mycoportal.org/portal/collections/individual/index.php?occid=1369521,2_clickable_specimen_or_network_url,row-level clickable source present,keep row; citation retained in this table
44071,CAND3768,Quercus sinuata var. breviloba,,Disholcaspis pattersoni,,Wasps & ants,Hymenoptera,Cynipidae,Other direct plant use,interactsWith,unknown plant part,,Unknown direct use,A - Hays/Central Texas record,Leander,Hays County Insect simplified.csv,https://ecdysis.org/collections/individual/index.php?occid=1446001 | https://ecdysis.org/collections/individual/index.php?occid=1446002,https://ecdysis.org/collections/individual/index.php?occid=1446001 | https://ecdysis.org/collections/individual/index.php?occid=1446002,,,https://ecdysis.org/collections/individual/index.php?occid=1446001,2_clickable_specimen_or_network_url,row-level clickable source present,keep row; citation retained in this table
44072,CAND3768,Quercus sinuata var. breviloba,,Disholcaspis pruniformis,,Wasps & ants,Hymenoptera,Cynipidae,Other direct plant use,interactsWith,unknown plant part,,Unknown direct use,A - Hays/Central Texas record,Round Rock,Hays County Insect simplified.csv,https://ecdysis.org/collections/individual/index.php?occid=1446007,https://ecdysis.org/collections/individual/index.php?occid=1446007,,,https://ecdysis.org/collections/individual/index.php?occid=1446007,2_clickable_specimen_or_network_url,row-level clickable source present,keep row; citation retained in this table
44076,CAND3769,Quercus stellata,,Baliosus nervosus,,Beetles,Coleoptera,Chrysomelidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/158266848,https://www.inaturalist.org/observations/158266848,,,https://www.inaturalist.org/observations/158266848,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
44080,CAND3769,Quercus stellata,,Acronicta hamamelis,,Butterflies & moths,Lepidoptera,Noctuidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/138779370,https://www.inaturalist.org/observations/138779370,,,https://www.inaturalist.org/observations/138779370,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
44244,CAND3769,Quercus stellata,,Pseudoxenetus regalis,,True bugs,Hemiptera,Miridae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/151548810,https://www.inaturalist.org/observations/151548810,,,https://www.inaturalist.org/observations/151548810,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
44245,CAND3769,Quercus stellata,,Andricus biconicus,,Wasps & ants,Hymenoptera,Cynipidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/138779586,https://www.inaturalist.org/observations/138779586,,,https://www.inaturalist.org/observations/138779586,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
44246,CAND3769,Quercus stellata,,Andricus lustrans,,Wasps & ants,Hymenoptera,Cynipidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/129632995 | https://www.inaturalist.org/observations/130457504 | https://www.inaturalist.org/observations/131013906 | https://www.inaturalist.org/observations/138779646 | https://www.inaturalist.org/observations/139401903,https://www.inaturalist.org/observations/129632995 | https://www.inaturalist.org/observations/130457504 | https://www.inaturalist.org/observations/131013906 | https://www.inaturalist.org/observations/138779646 | https://www.inaturalist.org/observations/139401903,,,https://www.inaturalist.org/observations/129632995,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
44247,CAND3769,Quercus stellata,,Andricus quercuspetiolicola,,Wasps & ants,Hymenoptera,Cynipidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/10813829 | https://www.inaturalist.org/observations/10816434 | https://www.inaturalist.org/observations/111733858 | https://www.inaturalist.org/observations/158155922 | https://www.inaturalist.org/observations/59230397,https://www.inaturalist.org/observations/10813829 | https://www.inaturalist.org/observations/10816434 | https://www.inaturalist.org/observations/111733858 | https://www.inaturalist.org/observations/158155922 | https://www.inaturalist.org/observations/59230397,,,https://www.inaturalist.org/observations/10813829,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
44248,CAND3769,Quercus stellata,,Andricus quercusutriculus,,Wasps & ants,Hymenoptera,Cynipidae,Insect host / plant tissue use,hasHost,host plant tissue,,Host nursery / food plant,B - regional source-backed,,Hays County Insect simplified.csv,https://www.inaturalist.org/observations/154520195,https://www.inaturalist.org/observations/154520195,,,https://www.inaturalist.org/observations/154520195,1_clickable_iNaturalist_observation,row-level clickable source present,keep row; citation retained in this table
